type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,70014P,中美晶兆豐14售01,TW21Z70014P6,2021/08/10,上櫃,,RWSCPE
上櫃認購(售)權證,70018P,合晶元富15售03,TW21Z70018P7,2021/08/12,上櫃,,RWSCPE
上櫃認購(售)權證,70019P,威剛元富15售03,TW21Z70019P5,2021/08/12,上櫃,,RWSCPE
上櫃認購(售)權證,70023P,世界元大13售06,TW21Z70023P7,2021/08/13,上櫃,,RWSCPE
上櫃認購(售)權證,70024P,威剛元大13售02,TW21Z70024P5,2021/08/13,上櫃,,RWSCPE
上櫃認購(售)權證,70025P,世界凱基13售02,TW21Z70025P2,2021/08/16,上櫃,,RWSCPE
上櫃認購(售)權證,70026P,大江元富15售02,TW21Z70026P0,2021/08/16,上櫃,,RWSCPE
上櫃認購(售)權證,70027P,大江元大13售03,TW21Z70027P8,2021/08/16,上櫃,,RWSCPE
上櫃認購(售)權證,70028P,合晶元大13售04,TW21Z70028P6,2021/08/16,上櫃,,RWSCPE
上櫃認購(售)權證,70029P,原相元大13售02,TW21Z70029P4,2021/08/16,上櫃,,RWSCPE
上櫃認購(售)權證,70030P,威剛國票13售03,TW21Z70030P2,2021/08/17,上櫃,,RWSCPE
上櫃認購(售)權證,70031P,中菲行元大13售01,TW21Z70031P0,2021/08/17,上櫃,,RWSCPE
上櫃認購(售)權證,70032P,雙鴻元大13售03,TW21Z70032P8,2021/08/17,上櫃,,RWSCPE
上櫃認購(售)權證,70033P,鈺太元大13售04,TW21Z70033P6,2021/08/17,上櫃,,RWSCPE
上櫃認購(售)權證,70035P,群聯元富15售04,TW21Z70035P1,2021/08/17,上櫃,,RWSCPE
上櫃認購(售)權證,70036P,大江凱基13售02,TW21Z70036P9,2021/08/18,上櫃,,RWSCPE
上櫃認購(售)權證,70037P,朋程元大13售02,TW21Z70037P7,2021/08/18,上櫃,,RWSCPE
上櫃認購(售)權證,70038P,穩懋元大13售01,TW21Z70038P5,2021/08/18,上櫃,,RWSCPE
上櫃認購(售)權證,70044P,環球晶國票13售02,TW21Z70044P3,2021/08/19,上櫃,,RWSCPE
上櫃認購(售)權證,70045P,穩懋凱基13售02,TW21Z70045P0,2021/08/19,上櫃,,RWSCPE
上櫃認購(售)權證,70046P,榮剛元大13售04,TW21Z70046P8,2021/08/19,上櫃,,RWSCPE
上櫃認購(售)權證,70047P,精材元大13售02,TW21Z70047P6,2021/08/19,上櫃,,RWSCPE
上櫃認購(售)權證,70050P,中美晶元大13售02,TW21Z70050P0,2021/08/23,上櫃,,RWSCPE
上櫃認購(售)權證,70051P,環球晶元大13售06,TW21Z70051P8,2021/08/23,上櫃,,RWSCPE
上櫃認購(售)權證,70056P,旺矽元大13售03,TW21Z70056P7,2021/08/24,上櫃,,RWSCPE
上櫃認購(售)權證,70057P,朋程元大13售04,TW21Z70057P5,2021/08/24,上櫃,,RWSCPE
上櫃認購(售)權證,70060P,原相群益14售01,TW21Z70060P9,2021/08/25,上櫃,,RWSCPE
上櫃認購(售)權證,70061P,精材群益14售01,TW21Z70061P7,2021/08/25,上櫃,,RWSCPE
上櫃認購(售)權證,70062P,精材群益15售02,TW21Z70062P5,2021/08/25,上櫃,,RWSCPE
上櫃認購(售)權證,70064P,世界元大13售08,TW21Z70064P1,2021/08/25,上櫃,,RWSCPE
上櫃認購(售)權證,70065P,威剛元大13售03,TW21Z70065P8,2021/08/25,上櫃,,RWSCPE
上櫃認購(售)權證,70066P,晶焱元大13售03,TW21Z70066P6,2021/08/25,上櫃,,RWSCPE
上櫃認購(售)權證,70067P,精測元大13售02,TW21Z70067P4,2021/08/26,上櫃,,RWSCPE
上櫃認購(售)權證,70072P,環球晶元大13售08,TW21Z70072P4,2021/08/30,上櫃,,RWSCPE
上櫃認購(售)權證,70074P,合晶元富15售05,TW21Z70074P0,2021/08/31,上櫃,,RWSCPE
上櫃認購(售)權證,70080P,力旺元大13售02,TW21Z70080P7,2021/09/01,上櫃,,RWSCPE
上櫃認購(售)權證,70081P,力旺國票14售01,TW21Z70081P5,2021/09/02,上櫃,,RWSCPE
上櫃認購(售)權證,70082P,朋程國票15售01,TW21Z70082P3,2021/09/02,上櫃,,RWSCPE
上櫃認購(售)權證,70085P,振曜國票14售01,TW21Z70085P6,2021/09/03,上櫃,,RWSCPE
上櫃認購(售)權證,70102P,世界國票13售02,TW21Z70102P9,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70103P,力旺凱基13售02,TW21Z70103P7,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70104P,中美晶凱基13售05,TW21Z70104P5,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70105P,驊訊凱基13售02,TW21Z70105P2,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70106P,世界元富13售03,TW21Z70106P0,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70107P,穩懋兆豐13售01,TW21Z70107P8,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70108P,力旺群益15售02,TW21Z70108P6,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70109P,威剛群益13售05,TW21Z70109P4,2021/09/13,上櫃,,RWSCPE
上櫃認購(售)權證,70110P,宏捷科國票13售02,TW21Z70110P2,2021/09/14,上櫃,,RWSCPE
上櫃認購(售)權證,70111P,家登國票13售02,TW21Z70111P0,2021/09/14,上櫃,,RWSCPE
上櫃認購(售)權證,70112P,網家國票13售03,TW21Z70112P8,2021/09/14,上櫃,,RWSCPE
上櫃認購(售)權證,70113P,台半元大13售06,TW21Z70113P6,2021/09/14,上櫃,,RWSCPE
上櫃認購(售)權證,70114P,威剛國泰15售01,TW21Z70114P4,2021/09/14,上櫃,,RWSCPE
上櫃認購(售)權證,70115P,撼訊國票13售01,TW21Z70115P1,2021/09/15,上櫃,,RWSCPE
上櫃認購(售)權證,70116P,鈊象國票13售02,TW21Z70116P9,2021/09/15,上櫃,,RWSCPE
上櫃認購(售)權證,70117P,力旺元大13售03,TW21Z70117P7,2021/09/15,上櫃,,RWSCPE
上櫃認購(售)權證,70118P,台半群益14售02,TW21Z70118P5,2021/09/15,上櫃,,RWSCPE
上櫃認購(售)權證,70119P,頎邦群益13售06,TW21Z70119P3,2021/09/15,上櫃,,RWSCPE
上櫃認購(售)權證,70120P,朋程中信13售01,TW21Z70120P1,2021/09/15,上櫃,,RWSCPE
上櫃認購(售)權證,70121P,合晶元富16售02,TW21Z70121P9,2021/09/15,上櫃,,RWSCPE
上櫃認購(售)權證,70122P,元太國票14售01,TW21Z70122P7,2021/09/16,上櫃,,RWSCPE
上櫃認購(售)權證,70123P,家登凱基13售01,TW21Z70123P5,2021/09/16,上櫃,,RWSCPE
上櫃認購(售)權證,70124P,撼訊凱基13售02,TW21Z70124P3,2021/09/16,上櫃,,RWSCPE
上櫃認購(售)權證,70125P,世界元大13售13,TW21Z70125P0,2021/09/16,上櫃,,RWSCPE
上櫃認購(售)權證,70126P,威剛元大13售09,TW21Z70126P8,2021/09/16,上櫃,,RWSCPE
上櫃認購(售)權證,70127P,力旺元富13售05,TW21Z70127P6,2021/09/16,上櫃,,RWSCPE
上櫃認購(售)權證,70128P,精材國票13售02,TW21Z70128P4,2021/09/17,上櫃,,RWSCPE
上櫃認購(售)權證,70129P,世界凱基13售05,TW21Z70129P2,2021/09/17,上櫃,,RWSCPE
上櫃認購(售)權證,70130P,力旺群益14售02,TW21Z70130P0,2021/09/17,上櫃,,RWSCPE
上櫃認購(售)權證,70131P,世界群益14售01,TW21Z70131P8,2021/09/17,上櫃,,RWSCPE
上櫃認購(售)權證,70132P,櫃200群益13售02,TW21Z70132P6,2021/09/17,上櫃,,RWICPE
上櫃認購(售)權證,70133P,力旺統一13售04,TW21Z70133P4,2021/09/22,上櫃,,RWSCPE
上櫃認購(售)權證,70134P,力旺中信15售02,TW21Z70134P2,2021/09/22,上櫃,,RWSCPE
上櫃認購(售)權證,70135P,網家中信13售02,TW21Z70135P9,2021/09/22,上櫃,,RWSCPE
上櫃認購(售)權證,70136P,網家元大13售02,TW21Z70136P7,2021/09/22,上櫃,,RWSCPE
上櫃認購(售)權證,70137P,大江國票13售02,TW21Z70137P5,2021/09/23,上櫃,,RWSCPE
上櫃認購(售)權證,70138P,群聯國票13售03,TW21Z70138P3,2021/09/23,上櫃,,RWSCPE
上櫃認購(售)權證,70139P,群聯元大13售04,TW21Z70139P1,2021/09/23,上櫃,,RWSCPE
上櫃認購(售)權證,70140P,元太中信13售01,TW21Z70140P9,2021/09/23,上櫃,,RWSCPE
上櫃認購(售)權證,70141P,精測元富14售03,TW21Z70141P7,2021/09/24,上櫃,,RWSCPE
上櫃認購(售)權證,70142P,網家凱基13售03,TW21Z70142P5,2021/09/27,上櫃,,RWSCPE
上櫃認購(售)權證,70143P,神盾群益13售02,TW21Z70143P3,2021/09/27,上櫃,,RWSCPE
上櫃認購(售)權證,70144P,精測群益13售03,TW21Z70144P1,2021/09/27,上櫃,,RWSCPE
上櫃認購(售)權證,70145P,精測國票13售03,TW21Z70145P8,2021/09/28,上櫃,,RWSCPE
上櫃認購(售)權證,70146P,金居國票13售03,TW21Z70146P6,2021/09/29,上櫃,,RWSCPE
上櫃認購(售)權證,70147P,信驊國票13售02,TW21Z70147P4,2021/09/29,上櫃,,RWSCPE
上櫃認購(售)權證,70148P,力旺元大13售07,TW21Z70148P2,2021/09/29,上櫃,,RWSCPE
上櫃認購(售)權證,70149P,M31國票14售02,TW21Z70149P0,2021/09/30,上櫃,,RWSCPE
上櫃認購(售)權證,70150P,台半國票13售02,TW21Z70150P8,2021/09/30,上櫃,,RWSCPE
上櫃認購(售)權證,70151P,能率群益13售01,TW21Z70151P6,2021/09/30,上櫃,,RWSCPE
上櫃認購(售)權證,70152P,力旺元富13售08,TW21Z70152P4,2021/09/30,上櫃,,RWSCPE
上櫃認購(售)權證,70153P,力旺元富16售04,TW21Z70153P2,2021/09/30,上櫃,,RWSCPE
上櫃認購(售)權證,70154P,元太元富13售01,TW21Z70154P0,2021/09/30,上櫃,,RWSCPE
上櫃認購(售)權證,70155P,合晶元富16售05,TW21Z70155P7,2021/09/30,上櫃,,RWSCPE
上櫃認購(售)權證,70156P,力旺凱基13售04,TW21Z70156P5,2021/10/01,上櫃,,RWSCPE
上櫃認購(售)權證,70157P,雙鴻國票13售03,TW21Z70157P3,2021/10/01,上櫃,,RWSCPE
上櫃認購(售)權證,70158P,力旺統一15售03,TW21Z70158P1,2021/10/01,上櫃,,RWSCPE
上櫃認購(售)權證,70159P,博智元富15售01,TW21Z70159P9,2021/10/01,上櫃,,RWSCPE
上櫃認購(售)權證,70160P,碩禾元富13售04,TW21Z70160P7,2021/10/01,上櫃,,RWSCPE
上櫃認購(售)權證,70161P,點序元大14售04,TW21Z70161P5,2021/10/05,上櫃,,RWSCPE
上櫃認購(售)權證,70162P,威剛凱基14售03,TW21Z70162P3,2021/10/05,上櫃,,RWSCPE
上櫃認購(售)權證,70163P,久元國票14售02,TW21Z70163P1,2021/10/05,上櫃,,RWSCPE
上櫃認購(售)權證,70164P,旺矽國票14售03,TW21Z70164P9,2021/10/05,上櫃,,RWSCPE
上櫃認購(售)權證,70165P,碩禾國票14售02,TW21Z70165P6,2021/10/05,上櫃,,RWSCPE
上櫃認購(售)權證,70166P,合晶凱基14售05,TW21Z70166P4,2021/10/06,上櫃,,RWSCPE
上櫃認購(售)權證,70167P,中美晶元富14售02,TW21Z70167P2,2021/10/06,上櫃,,RWSCPE
上櫃認購(售)權證,70168P,驊訊群益14售01,TW21Z70168P0,2021/10/06,上櫃,,RWSCPE
上櫃認購(售)權證,70169P,信驊元大14售01,TW21Z70169P8,2021/10/06,上櫃,,RWSCPE
上櫃認購(售)權證,70170P,元太凱基14售01,TW21Z70170P6,2021/10/07,上櫃,,RWSCPE
上櫃認購(售)權證,70171P,原相凱基14售01,TW21Z70171P4,2021/10/07,上櫃,,RWSCPE
上櫃認購(售)權證,70172P,頎邦凱基14售02,TW21Z70172P2,2021/10/07,上櫃,,RWSCPE
上櫃認購(售)權證,70173P,宏捷科元大14售03,TW21Z70173P0,2021/10/07,上櫃,,RWSCPE
上櫃認購(售)權證,70174P,鈊象元大14售04,TW21Z70174P8,2021/10/07,上櫃,,RWSCPE
上櫃認購(售)權證,70175P,元太群益16售01,TW21Z70175P5,2021/10/07,上櫃,,RWSCPE
上櫃認購(售)權證,70176P,漢磊群益14售01,TW21Z70176P3,2021/10/07,上櫃,,RWSCPE
上櫃認購(售)權證,70177P,漢磊群益14售02,TW21Z70177P1,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70178P,中探針元大14售01,TW21Z70178P9,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70179P,旺矽元大14售01,TW21Z70179P7,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70180P,漢磊元大14售04,TW21Z70180P5,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70181P,漢磊元大14售05,TW21Z70181P3,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70182P,驊訊元大14售04,TW21Z70182P1,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70183P,威剛國票14售03,TW21Z70183P9,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70184P,漢磊國票14售03,TW21Z70184P7,2021/10/08,上櫃,,RWSCPE
上櫃認購(售)權證,70185P,金居凱基14售01,TW21Z70185P4,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70186P,鈊象凱基14售01,TW21Z70186P2,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70187P,力旺國票15售01,TW21Z70187P0,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70188P,驊訊國票14售02,TW21Z70188P8,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70189P,力旺元大14售04,TW21Z70189P6,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70190P,元太元大14售04,TW21Z70190P4,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70191P,湧德元大14售01,TW21Z70191P2,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70192P,聯亞中信14售01,TW21Z70192P0,2021/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70193P,神盾凱基14售01,TW21Z70193P8,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70194P,漢磊凱基14售03,TW21Z70194P6,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70195P,精測凱基14售01,TW21Z70195P3,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70196P,美琪瑪國票14售01,TW21Z70196P1,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70197P,閎康國票14售01,TW21Z70197P9,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70198P,M31元富14售02,TW21Z70198P7,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70199P,湧德群益14售01,TW21Z70199P5,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70200P,漢磊群益14售03,TW21Z70200P1,2021/10/13,上櫃,,RWSCPE
上櫃認購(售)權證,70201P,力旺統一14售05,TW21Z70201P9,2021/10/14,上櫃,,RWSCPE
上櫃認購(售)權證,70202P,力旺中信17售01,TW21Z70202P7,2021/10/14,上櫃,,RWSCPE
上櫃認購(售)權證,70203P,力旺國泰16售01,TW21Z70203P5,2021/10/14,上櫃,,RWSCPE
上櫃認購(售)權證,70204P,力旺元大14售05,TW21Z70204P3,2021/10/14,上櫃,,RWSCPE
上櫃認購(售)權證,70205P,力旺凱基15售03,TW21Z70205P0,2021/10/15,上櫃,,RWSCPE
上櫃認購(售)權證,70206P,朋程凱基14售03,TW21Z70206P8,2021/10/15,上櫃,,RWSCPE
上櫃認購(售)權證,70207P,力旺群益14售04,TW21Z70207P6,2021/10/15,上櫃,,RWSCPE
上櫃認購(售)權證,70208P,群聯元大14售03,TW21Z70208P4,2021/10/15,上櫃,,RWSCPE
上櫃認購(售)權證,70209P,力旺國票14售03,TW21Z70209P2,2021/10/18,上櫃,,RWSCPE
上櫃認購(售)權證,70210P,力旺元大14售06,TW21Z70210P0,2021/10/18,上櫃,,RWSCPE
上櫃認購(售)權證,70211P,宏捷科群益14售01,TW21Z70211P8,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70212P,威剛群益14售02,TW21Z70212P6,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70213P,驊訊凱基14售03,TW21Z70213P4,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70214P,鈺太國票14售02,TW21Z70214P2,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70215P,精華國票15售02,TW21Z70215P9,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70216P,璟德國票15售02,TW21Z70216P7,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70217P,威剛元富17售01,TW21Z70217P5,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70218P,群聯元富17售03,TW21Z70218P3,2021/10/19,上櫃,,RWSCPE
上櫃認購(售)權證,70219P,信驊凱基14售02,TW21Z70219P1,2021/10/21,上櫃,,RWSCPE
上櫃認購(售)權證,70220P,鈺創凱基14售06,TW21Z70220P9,2021/10/21,上櫃,,RWSCPE
上櫃認購(售)權證,70221P,世界元大14售04,TW21Z70221P7,2021/10/22,上櫃,,RWSCPE
上櫃認購(售)權證,70222P,合晶元大14售04,TW21Z70222P5,2021/10/22,上櫃,,RWSCPE
上櫃認購(售)權證,70223P,朋程元大14售04,TW21Z70223P3,2021/10/22,上櫃,,RWSCPE
上櫃認購(售)權證,70224P,鈺創群益14售04,TW21Z70224P1,2021/10/22,上櫃,,RWSCPE
上櫃認購(售)權證,70225P,信驊元大14售03,TW21Z70225P8,2021/10/25,上櫃,,RWSCPE
上櫃認購(售)權證,70226P,聚和元大14售01,TW21Z70226P6,2021/10/26,上櫃,,RWSCPE
上櫃認購(售)權證,70227P,合晶群益15售02,TW21Z70227P4,2021/10/25,上櫃,,RWSCPE
上櫃認購(售)權證,70228P,旺矽群益14售04,TW21Z70228P2,2021/10/26,上櫃,,RWSCPE
上櫃認購(售)權證,70229P,茂達國票15售02,TW21Z70229P0,2021/10/26,上櫃,,RWSCPE
上櫃認購(售)權證,70230P,撼訊國票15售02,TW21Z70230P8,2021/10/26,上櫃,,RWSCPE
上櫃認購(售)權證,70231P,力旺凱基14售02,TW21Z70231P6,2021/10/26,上櫃,,RWSCPE
上櫃認購(售)權證,70232P,朋程國票15售03,TW21Z70232P4,2021/10/27,上櫃,,RWSCPE
上櫃認購(售)權證,70233P,點序國票14售02,TW21Z70233P2,2021/10/27,上櫃,,RWSCPE
上櫃認購(售)權證,70234P,台半凱基14售05,TW21Z70234P0,2021/10/27,上櫃,,RWSCPE
上櫃認購(售)權證,70235P,碩禾凱基14售02,TW21Z70235P7,2021/10/27,上櫃,,RWSCPE
上櫃認購(售)權證,70236P,鈊象元富17售03,TW21Z70236P5,2021/10/27,上櫃,,RWSCPE
上櫃認購(售)權證,70237P,驊訊國票15售02,TW21Z70237P3,2021/10/28,上櫃,,RWSCPE
上櫃認購(售)權證,70238P,台半元大14售04,TW21Z70238P1,2021/10/28,上櫃,,RWSCPE
上櫃認購(售)權證,70239P,亞信元富14售02,TW21Z70239P9,2021/10/29,上櫃,,RWSCPE
上櫃認購(售)權證,70240P,晶焱元大15售02,TW21Z70240P7,2021/11/01,上櫃,,RWSCPE
上櫃認購(售)權證,70241P,力旺元富15售01,TW21Z70241P5,2021/11/01,上櫃,,RWSCPE
上櫃認購(售)權證,70242P,晶焱元富15售02,TW21Z70242P3,2021/11/01,上櫃,,RWSCPE
上櫃認購(售)權證,70243P,晶焱國票15售03,TW21Z70243P1,2021/11/02,上櫃,,RWSCPE
上櫃認購(售)權證,70244P,晶焱凱基15售03,TW21Z70244P9,2021/11/02,上櫃,,RWSCPE
上櫃認購(售)權證,70245P,精測元富15售02,TW21Z70245P6,2021/11/03,上櫃,,RWSCPE
上櫃認購(售)權證,70246P,穩懋元富15售02,TW21Z70246P4,2021/11/03,上櫃,,RWSCPE
上櫃認購(售)權證,70247P,晶焱中信15售02,TW21Z70247P2,2021/11/03,上櫃,,RWSCPE
上櫃認購(售)權證,70248P,朋程群益15售03,TW21Z70248P0,2021/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,70249P,統振群益16售02,TW21Z70249P8,2021/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,70250P,元太元富15售01,TW21Z70250P6,2021/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,70251P,台半康和15售01,TW21Z70251P4,2021/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,70252P,璟德凱基15售02,TW21Z70252P2,2021/11/05,上櫃,,RWSCPE
上櫃認購(售)權證,70253P,朋程元大15售03,TW21Z70253P0,2021/11/05,上櫃,,RWSCPE
上櫃認購(售)權證,70254P,朋程元富18售01,TW21Z70254P8,2021/11/05,上櫃,,RWSCPE
上櫃認購(售)權證,70255P,聯亞元富15售01,TW21Z70255P5,2021/11/05,上櫃,,RWSCPE
上櫃認購(售)權證,70256P,精測中信16售02,TW21Z70256P3,2021/11/05,上櫃,,RWSCPE
上櫃認購(售)權證,70257P,精測國票16售01,TW21Z70257P1,2021/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,70258P,世界凱基15售03,TW21Z70258P9,2021/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,70259P,朋程元富18售02,TW21Z70259P7,2021/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,70260P,元太元大15售03,TW21Z70260P5,2021/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,70261P,精測元大15售06,TW21Z70261P3,2021/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,70262P,中光電康和15售01,TW21Z70262P1,2021/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,70263P,力旺元大15售03,TW21Z70263P9,2021/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,70264P,長科*元大15售03,TW21Z70264P7,2021/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,70265P,創惟元大15售02,TW21Z70265P4,2021/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,70266P,創惟元大16售01,TW21Z70266P2,2021/11/12,上櫃,,RWSCPE
上櫃認購(售)權證,70267P,世界元富15售03,TW21Z70267P0,2021/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,70268P,網家國票16售02,TW21Z70268P8,2021/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,70269P,力旺元大15售04,TW21Z70269P6,2021/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,70270P,台半元富15售01,TW21Z70270P4,2021/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,70271P,朋程元富18售05,TW21Z70271P2,2021/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,70272P,中光電康和15售04,TW21Z70272P0,2021/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,70273P,中光電台新15售02,TW21Z70273P8,2021/11/17,上櫃,,RWSCPE
上櫃認購(售)權證,70274P,中光電中信15售03,TW21Z70274P6,2021/11/17,上櫃,,RWSCPE
上櫃認購(售)權證,70275P,中光電國票15售03,TW21Z70275P3,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70276P,漢磊國票15售02,TW21Z70276P1,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70277P,力旺凱基15售06,TW21Z70277P9,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70278P,漢磊群益16售05,TW21Z70278P7,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70279P,信驊元大15售02,TW21Z70279P5,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70280P,漢磊元大15售05,TW21Z70280P3,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70281P,漢磊元大15售06,TW21Z70281P1,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70282P,漢磊元富15售02,TW21Z70282P9,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70283P,中光電康和15售07,TW21Z70283P7,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70284P,漢磊康和15售03,TW21Z70284P5,2021/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70285P,力旺元富15售04,TW21Z70285P2,2021/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,70286P,驊訊元富18售01,TW21Z70286P0,2021/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,70287P,茂達康和15售03,TW21Z70287P8,2021/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,70288P,元太元大15售06,TW21Z70288P6,2021/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,70289P,驊訊元大15售01,TW21Z70289P4,2021/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,70290P,元太中信15售01,TW21Z70290P2,2021/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,70291P,元太凱基15售04,TW21Z70291P0,2021/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,70292P,元太康和15售02,TW21Z70292P8,2021/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,70293P,元太台新15售01,TW21Z70293P6,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70294P,晶焱國票16售01,TW21Z70294P4,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70295P,漢磊統一15售02,TW21Z70295P1,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70296P,漢磊群益15售05,TW21Z70296P9,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70297P,漢磊群益16售06,TW21Z70297P7,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70298P,漢磊凱基15售05,TW21Z70298P5,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70299P,合晶元富18售03,TW21Z70299P3,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70300P,宏捷科元富15售01,TW21Z70300P9,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70301P,威剛元富18售03,TW21Z70301P7,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70302P,晶焱元富15售03,TW21Z70302P5,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70303P,晶焱元大15售07,TW21Z70303P3,2021/11/26,上櫃,,RWSCPE
上櫃認購(售)權證,70304P,元太國票16售02,TW21Z70304P1,2021/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,70305P,台半國票16售02,TW21Z70305P8,2021/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,70306P,中美晶元富15售02,TW21Z70306P6,2021/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,70307P,中美晶元富16售04,TW21Z70307P4,2021/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,70308P,元太元富15售02,TW21Z70308P2,2021/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,70309P,合晶元富18售06,TW21Z70309P0,2021/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,70310P,合晶元富18售07,TW21Z70310P8,2021/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,70311P,合晶群益16售05,TW21Z70311P6,2021/11/30,上櫃,,RWSCPE
上櫃認購(售)權證,70312P,晶焱群益16售03,TW21Z70312P4,2021/11/30,上櫃,,RWSCPE
上櫃認購(售)權證,70313P,中美晶國票16售05,TW21Z70313P2,2021/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,70314P,佳邦國票16售02,TW21Z70314P0,2021/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,70315P,創惟國票16售04,TW21Z70315P7,2021/12/01,上櫃,,RWSCPE
